Store	Date	Year	Week	Sales	Trans	Ticket
0063	2016-04-03	2016	14	63825.69	3174	20.10891304
0063	2016-04-10	2016	15	65668.54	3299	19.90558957
0063	2016-04-17	2016	16	66190.49	3300	20.05772424
0063	2016-04-24	2016	17	61199.55	3070	19.93470684
0063	2016-05-01	2016	18	77908.71	3992	19.51620992
0063	2016-05-08	2016	19	57453.43	2866	20.04655618
0063	2016-05-15	2016	20	65356.14	3217	20.31586571
0063	2016-05-22	2016	21	55535.5	2857	19.43839692
0063	2016-05-29	2016	22	68993.1	3283	21.01526043
0063	2016-06-05	2016	23	75055.28	3561	21.07702331
0063	2016-06-12	2016	24	61956.17	3159	19.61258943
0063	2016-06-19	2016	25	63583.51	3072	20.69775716
0063	2016-06-26	2016	26	61606.89	2945	20.91914771
0063	2016-07-03	2016	27	66877.54	3149	21.23770721
0063	2016-07-10	2016	28	61814.06	3146	19.64846154
0063	2016-07-17	2016	29	66607.87	3059	21.77439359
0063	2016-07-24	2016	30	57375.22	2840	20.20254225
0063	2016-07-31	2016	31	72945.23	3376	21.60699941
0063	2016-08-07	2016	32	64570.72	3171	20.36288868
0063	2016-08-14	2016	33	67256.5	3391	19.83382483
0063	2016-08-21	2016	34	68541.88	3430	19.98305539
0063	2016-08-28	2016	35	70812.91	3454	20.50171106
0063	2016-09-04	2016	36	67732.75	3420	19.80489766
0063	2016-09-11	2016	37	71538.84	3520	20.32353409
0063	2016-09-18	2016	38	70227.64	3622	19.38918829
0063	2016-09-25	2016	39	76948.02	3557	21.63284228
0063	2016-10-02	2016	40	73605.41	3678	20.01234638
0063	2016-10-09	2016	41	83772.54	4074	20.56272459
0063	2016-10-16	2016	42	82830.38	4250	19.48950118
0063	2016-10-23	2016	43	96546.42	5030	19.19411928
0063	2016-10-30	2016	44	84100.65	4153	20.2505779
0063	2016-11-06	2016	45	98389.7	4534	21.70041906
0063	2016-11-13	2016	46	118030.53	5041	23.4141103
0063	2016-11-20	2016	47	161753.12	6418	25.20304145
0063	2016-11-27	2016	48	146760.96	6126	23.9570617
0063	2016-12-04	2016	49	159327.44	6842	23.28667641
0063	2016-12-11	2016	50	145859.61	6185	23.58279871
0063	2016-12-18	2016	51	178260.76	7868	22.65642603
0063	2016-12-25	2016	52	48874.37	2847	17.16697225
0063	2017-01-01	2017	1	60058.97	2992	20.07318516
0063	2017-01-08	2017	2	57614.55	3009	19.14740778
0063	2017-01-15	2017	3	59052.18	3263	18.09751149
0063	2017-01-22	2017	4	58101.09	2962	19.61549291
0063	2017-01-29	2017	5	65055.97	3181	20.45142094
0063	2017-02-05	2017	6	44899.55	2490	18.03194779
0063	2017-02-12	2017	7	50369.42	2388	21.09272194
0063	2017-02-19	2017	8	73893.01	3568	20.70992433
0063	2017-02-26	2017	9	60128.58	3009	19.98291127
0063	2017-03-05	2017	10	65730.31	3110	21.13514791
0063	2017-03-12	2017	11	64491.75	3199	20.15997187
0063	2017-03-19	2017	12	62599.05	3077	20.34418265
0063	2017-03-26	2017	13	56066.15	2859	19.61040574
0063	2017-04-02	2017	14	68008.04	3394	20.0377254
0063	2017-04-09	2017	15	72770.97	3538	20.56839175
0063	2017-04-16	2017	16	54692.34	2557	21.38926085
0063	2017-04-23	2017	17	63218.79	2761	22.89706266
0063	2017-04-30	2017	18	68751.56	3465	19.84172006
0063	2017-05-07	2017	19	64071.59	3397	18.86122755
0063	2017-05-14	2017	20	56305.4	2801	20.10189218
0063	2017-05-21	2017	21	58531.96	2816	20.78549716
0063	2017-05-28	2017	22	65835.16	3297	19.9682014
0063	2017-06-04	2017	23	61320.75	3078	19.92227096
0063	2017-06-11	2017	24	58843	3081	19.09866926
0063	2017-06-18	2017	25	56931.22	2792	20.39083811
0063	2017-06-25	2017	26	58141.91	2785	20.8768079
0063	2017-07-02	2017	27	57325.06	2748	20.86064774
0063	2017-07-09	2017	28	63161.64	3138	20.12799235
0063	2017-07-16	2017	29	57771.44	2817	20.50814341
0063	2017-07-23	2017	30	64812.59	3213	20.17198568
0063	2017-07-30	2017	31	65651.78	3142	20.89490134
0063	2017-08-06	2017	32	59793.29	3077	19.43233344
0063	2017-08-13	2017	33	65155.36	3247	20.06632584
0063	2017-08-20	2017	34	64349.12	3166	20.3250537
0063	2017-08-27	2017	35	66987.34	3286	20.38567864
0063	2017-09-03	2017	36	67673.79	3248	20.83552648
0063	2017-09-10	2017	37	62538.92	3120	20.04452564
0063	2017-09-17	2017	38	59838.7	3140	19.05691083
0063	2017-09-24	2017	39	63915.72	3219	19.85576887
0063	2017-10-01	2017	40	63714.95	3224	19.76270161
0064	2015-05-24	2015	21	94955.38	4599	20.64696238
0064	2015-05-31	2015	22	106611.25	4829	22.07729344
0064	2015-06-07	2015	23	107353.85	4715	22.768579
0064	2015-06-14	2015	24	96907.4	4393	22.05950376
0064	2015-06-21	2015	25	83680.62	3928	21.30362016
0064	2015-06-28	2015	26	87787.47	4030	21.78349132
0064	2015-07-05	2015	27	93184.77	4639	20.08725372
0064	2015-07-12	2015	28	91625.85	4695	19.515623
0064	2015-07-19	2015	29	80567.83	4042	19.93266452
0064	2015-07-26	2015	30	82702.93	4191	19.73345979
0064	2015-08-02	2015	31	88054.85	4414	19.94899184
0064	2015-08-09	2015	32	80513.95	4142	19.43842347
0064	2015-08-16	2015	33	92090.59	4488	20.51929367
0064	2015-08-23	2015	34	93290.97	4680	19.93396795
0064	2015-08-30	2015	35	95679.35	4510	21.21493348
0064	2015-09-06	2015	36	99856.01	4775	20.9122534
0064	2015-09-13	2015	37	99599.11	4737	21.02577792
0064	2015-09-20	2015	38	98188.96	4810	20.4135052
0064	2015-09-27	2015	39	96985.87	4358	22.25467416
0064	2015-10-04	2015	40	107488.08	5172	20.78269142
0064	2015-10-11	2015	41	117064.72	5551	21.08894253
0064	2015-10-18	2015	42	112563.79	5681	19.81408027
0064	2015-10-25	2015	43	118440.33	6292	18.82395582
0064	2015-11-01	2015	44	113119.54	5213	21.69950892
0064	2015-11-08	2015	45	130698.37	5487	23.81964097
0064	2015-11-15	2015	46	140823.71	5878	23.95775944
0064	2015-11-22	2015	47	168175.25	6676	25.19102007
0064	2015-11-29	2015	48	185756.35	7338	25.31430226
0064	2015-12-06	2015	49	216784.69	8457	25.63375783
0064	2015-12-13	2015	50	217216.16	8988	24.16735202
0064	2015-12-20	2015	51	163801.26	7352	22.27982318
0064	2015-12-27	2015	52	86875.24	4571	19.00574054
0064	2016-01-03	2016	1	90303.15	4473	20.18849765
0064	2016-01-10	2016	2	95006.49	4380	21.69097945
0064	2016-01-17	2016	3	82116.8	3798	21.62106372
0064	2016-01-24	2016	4	72743.13	3250	22.38250154
0064	2016-01-31	2016	5	107005.71	5042	21.22286989
0064	2016-02-07	2016	6	107359.17	5414	19.82991688
0064	2016-02-14	2016	7	89191.66	4245	21.01099176
0064	2016-02-21	2016	8	89879.66	4322	20.79584914
0064	2016-02-28	2016	9	91801.73	4576	20.06156687
0064	2016-03-06	2016	10	94092.32	4524	20.79847922
0064	2016-03-13	2016	11	105994.17	5152	20.57340256
0064	2016-03-20	2016	12	95737.08	4827	19.83366066
0064	2016-03-27	2016	13	72431.76	3515	20.60647511
0064	2016-04-03	2016	14	88777.14	4328	20.51227819
0064	2016-04-10	2016	15	97277.49	4670	20.83029764
0064	2016-04-17	2016	16	86634.19	4385	19.75694185
0064	2016-04-24	2016	17	93862.45	4389	21.3858396
0064	2016-05-01	2016	18	112588.2	5119	21.99417855
0064	2016-05-08	2016	19	92458.05	4245	21.78045936
0064	2016-05-15	2016	20	101169.18	5052	20.02557007
0064	2016-05-22	2016	21	79531.18	4346	18.29985734
0064	2016-05-29	2016	22	98358.86	4842	20.31368443
0064	2016-06-05	2016	23	96329.79	4555	21.1481427
0064	2016-06-12	2016	24	88734.52	4418	20.08477139
0064	2016-06-19	2016	25	84834.59	4016	21.1241509
0064	2016-06-26	2016	26	77016.85	3859	19.95772221
0064	2016-07-03	2016	27	86669.94	4082	21.2322244
0064	2016-07-10	2016	28	78468.66	3916	20.03796221
0064	2016-07-17	2016	29	83832.82	3811	21.99759118
0064	2016-07-24	2016	30	75877.47	3806	19.93627693
0064	2016-07-31	2016	31	77973.24	3961	19.6852411
0064	2016-08-07	2016	32	76500.78	3799	20.13708344
0064	2016-08-14	2016	33	68070.79	3431	19.83992713
0064	2016-08-21	2016	34	87693.71	4063	21.58348757
0064	2016-08-28	2016	35	77916.9	3887	20.04551068
0064	2016-09-04	2016	36	90238.85	4287	21.04941684
0064	2016-09-11	2016	37	87189.52	4253	20.50071009
0064	2016-09-18	2016	38	86235.51	4249	20.29548364
0064	2016-09-25	2016	39	93209.01	4362	21.36841128
0064	2016-10-02	2016	40	93293.04	4663	20.00708557
0064	2016-10-09	2016	41	105132.92	4967	21.16628146
0064	2016-10-16	2016	42	100141.48	4933	20.30032029
0064	2016-10-23	2016	43	118869.7	6016	19.7589262
0064	2016-10-30	2016	44	93126.46	4568	20.38670315
0064	2016-11-06	2016	45	96941.51	4567	21.2265185
0064	2016-11-13	2016	46	123002.91	5120	24.02400586
0064	2016-11-20	2016	47	140571.42	5691	24.70065366
0064	2016-11-27	2016	48	164782.25	6514	25.29663033
0064	2016-12-04	2016	49	177330.89	7199	24.63271149
0064	2016-12-11	2016	50	170197.82	7143	23.82721826
0064	2016-12-18	2016	51	188939.64	8329	22.68455277
0064	2016-12-25	2016	52	59541.62	3423	17.39457201
0064	2017-01-01	2017	1	66704.87	3369	19.79960522
0064	2017-01-08	2017	2	79060.92	3971	19.90957441
0064	2017-01-15	2017	3	95035.29	4808	19.76607529
0064	2017-01-22	2017	4	83008.24	4033	20.58225638
0064	2017-01-29	2017	5	92610.08	4429	20.90993001
0064	2017-02-05	2017	6	96735.64	4863	19.89217356
0064	2017-02-12	2017	7	85635.82	4207	20.35555503
0064	2017-02-19	2017	8	83634.79	4001	20.90347163
0064	2017-02-26	2017	9	94297.83	4219	22.35075373
0064	2017-03-05	2017	10	94333.87	4321	21.8314904
0064	2017-03-12	2017	11	89516.3	4052	22.09188055
0064	2017-03-19	2017	12	81101.33	4077	19.89240373
0064	2017-03-26	2017	13	79525.93	4055	19.61181998
0064	2017-04-02	2017	14	81792.6	3925	20.83887898
0064	2017-04-09	2017	15	81420.69	4004	20.33483766
0064	2017-04-16	2017	16	71619.44	3319	21.57862007
0064	2017-04-23	2017	17	90016.1	4078	22.07359
0064	2017-04-30	2017	18	93430.65	4405	21.21013621
0064	2017-05-07	2017	19	96705.99	4675	20.68577326
0064	2017-05-14	2017	20	80145.35	4011	19.98138868
0064	2017-05-21	2017	21	83827.08	4126	20.31679108
0064	2017-05-28	2017	22	90064.73	4507	19.98329931
0064	2017-06-04	2017	23	87000.27	4299	20.23732729
0064	2017-06-11	2017	24	88589.09	4145	21.3725187
0064	2017-06-18	2017	25	73092.63	3597	20.32044204
0064	2017-06-25	2017	26	75352.08	3799	19.8347144
0064	2017-07-02	2017	27	75381.37	3524	21.39085414
0064	2017-07-09	2017	28	69815.42	3456	20.20122106
0064	2017-07-16	2017	29	70612.19	3355	21.04685246
0064	2017-07-23	2017	30	69103.21	3466	19.93745239
0064	2017-07-30	2017	31	70671.98	3633	19.45278833
0064	2017-08-06	2017	32	72647.63	3498	20.76833333
0064	2017-08-13	2017	33	66713.37	3353	19.89662094
0064	2017-08-20	2017	34	68144.09	3513	19.39769143
0064	2017-08-27	2017	35	76251.26	3756	20.30118743
0064	2017-09-03	2017	36	78512.15	3699	21.22523655
0064	2017-09-10	2017	37	77133.38	3791	20.34644685
0064	2017-09-17	2017	38	75638.45	4008	18.87186876
0064	2017-09-24	2017	39	76639.5	3845	19.93224967
0064	2017-10-01	2017	40	87380.02	4265	20.48769519
0065	2015-05-24	2015	21	67048.46	3919	17.10856341
0065	2015-05-31	2015	22	72348.82	4051	17.85949642
0065	2015-06-07	2015	23	81685.84	4397	18.5776302
0065	2015-06-14	2015	24	74764.25	4179	17.89046423
0065	2015-06-21	2015	25	75124.35	3763	19.96395163
0065	2015-06-28	2015	26	67340.29	3730	18.05369705
0065	2015-07-05	2015	27	72735.39	4142	17.56045147
0065	2015-07-12	2015	28	71924.68	3965	18.13989407
0065	2015-07-19	2015	29	65696.01	3706	17.726932
0065	2015-07-26	2015	30	67985.3	3966	17.14203227
0065	2015-08-02	2015	31	66054.01	3897	16.94996407
0065	2015-08-09	2015	32	66992.28	3934	17.02904931
0065	2015-08-16	2015	33	70523.52	3966	17.78202723
0065	2015-08-23	2015	34	73676.12	4017	18.34108041
0065	2015-08-30	2015	35	80764.59	4325	18.67389364
0065	2015-09-06	2015	36	95724.9	4524	21.15935013
0065	2015-09-13	2015	37	73593.74	4161	17.68655131
0065	2015-09-20	2015	38	81075.39	4324	18.75009019
0065	2015-09-27	2015	39	76730.48	4010	19.13478304
0065	2015-10-04	2015	40	81846.89	4575	17.8900306
0065	2015-10-11	2015	41	93641.45	4966	18.8565143
0065	2015-10-18	2015	42	91359.88	5063	18.04461387
0065	2015-10-25	2015	43	103377.29	6312	16.37789766
0065	2015-11-01	2015	44	86252.16	4648	18.55683305
0065	2015-11-08	2015	45	102201.67	5024	20.34268909
0065	2015-11-15	2015	46	109278.04	5165	21.15741336
0065	2015-11-22	2015	47	136608.41	6351	21.50974807
0065	2015-11-29	2015	48	151807.44	6736	22.53673397
0065	2015-12-06	2015	49	170522.41	7967	21.40359106
0065	2015-12-13	2015	50	175461.55	8643	20.30100081
0065	2015-12-20	2015	51	127938.68	6748	18.95949615
0065	2015-12-27	2015	52	66374.69	4021	16.50701069
0065	2016-01-03	2016	1	68429.31	3703	18.47942479
0065	2016-01-10	2016	2	70312.13	3728	18.86054989
0065	2016-01-17	2016	3	62394.97	3272	19.06936736
0065	2016-01-24	2016	4	56562.93	2894	19.54489634
0065	2016-01-31	2016	5	77515.93	3999	19.38382846
0065	2016-02-07	2016	6	77383.77	4452	17.38179919
0065	2016-02-14	2016	7	61994.88	3385	18.31458789
0065	2016-02-21	2016	8	69424.18	3760	18.46387766
0065	2016-02-28	2016	9	66565.19	3732	17.83633173
0065	2016-03-06	2016	10	73526.21	3922	18.74712137
0065	2016-03-13	2016	11	73914.51	3995	18.50175469
0065	2016-03-20	2016	12	77183.92	4181	18.46063621
0065	2016-03-27	2016	13	57279.86	3058	18.73115108
0065	2016-04-03	2016	14	67967.32	3632	18.71346916
0065	2016-04-10	2016	15	70967.21	3890	18.24349871
0065	2016-04-17	2016	16	72611.6	3758	19.32187334
0065	2016-04-24	2016	17	75629.24	3880	19.49207216
0065	2016-05-01	2016	18	84743.52	4570	18.54343982
0065	2016-05-08	2016	19	69222.98	3741	18.50387062
0065	2016-05-15	2016	20	78536.03	4098	19.16447779
0065	2016-05-22	2016	21	65292.86	3826	17.06556717
0065	2016-05-29	2016	22	75726.62	3893	19.45199589
0065	2016-06-05	2016	23	75304.83	3937	19.12746507
0065	2016-06-12	2016	24	78696.71	4059	19.38820153
0065	2016-06-19	2016	25	68040.81	3690	18.4392439
0065	2016-06-26	2016	26	69364.92	3574	19.40820369
0065	2016-07-03	2016	27	67800.42	3619	18.73457309
0065	2016-07-10	2016	28	62370.64	3493	17.85589465
0065	2016-07-17	2016	29	63103.53	3226	19.56092064
0065	2016-07-24	2016	30	66722.97	3544	18.82702314
0065	2016-07-31	2016	31	69537.81	3577	19.44025999
0065	2016-08-07	2016	32	63274.52	3340	18.94446707
0065	2016-08-14	2016	33	63886.26	3395	18.81774963
0065	2016-08-21	2016	34	66337.55	3627	18.2899228
0065	2016-08-28	2016	35	67065.93	3582	18.7230402
0065	2016-09-04	2016	36	67065.18	3590	18.68110864
0065	2016-09-11	2016	37	59899.33	3418	17.52467232
0065	2016-09-18	2016	38	59251.18	3360	17.63427976
0065	2016-09-25	2016	39	64201.58	3391	18.93293424
0065	2016-10-02	2016	40	63278.12	3763	16.81587032
0065	2016-10-09	2016	41	71333.14	3979	17.92740387
0065	2016-10-16	2016	42	72691.81	4084	17.79916993
0065	2016-10-23	2016	43	82858.94	5047	16.41746384
0065	2016-10-30	2016	44	67407.6	3779	17.83741731
0065	2016-11-06	2016	45	71288.47	3775	18.88436291
0065	2016-11-13	2016	46	80919.66	4149	19.50341287
0065	2016-11-20	2016	47	103713.07	4800	21.60688958
0065	2016-11-27	2016	48	123366.49	5614	21.97479337
0065	2016-12-04	2016	49	134810.37	6304	21.38489372
0065	2016-12-11	2016	50	127176.47	6493	19.58670414
0065	2016-12-18	2016	51	131475.33	7357	17.87078021
0065	2016-12-25	2016	52	43377.17	2818	15.39289212
0065	2017-01-01	2017	1	45313.88	2641	17.1578493
0065	2017-01-08	2017	2	56219.81	3068	18.32457953
0065	2017-01-15	2017	3	64255.03	3567	18.01374544
0065	2017-01-22	2017	4	57179.78	3051	18.74132416
0065	2017-01-29	2017	5	62027.78	3383	18.33514041
0065	2017-02-05	2017	6	62192.78	3455	18.00080463
0065	2017-02-12	2017	7	54628.75	3274	16.6856292
0065	2017-02-19	2017	8	62036.56	3201	19.38036863
0065	2017-02-26	2017	9	55803.03	3002	18.58861759
0065	2017-03-05	2017	10	59302.44	3146	18.85010807
0065	2017-03-12	2017	11	55703.69	3031	18.37799076
0065	2017-03-19	2017	12	62191.6	3214	19.3502178
0065	2017-03-26	2017	13	57322.76	3164	18.11718078
0065	2017-04-02	2017	14	53690.62	3154	17.02302473
0065	2017-04-09	2017	15	55518.42	3349	16.57761123
0065	2017-04-16	2017	16	50181.83	2657	18.88665036
0065	2017-04-23	2017	17	57167.82	3112	18.37012211
0065	2017-04-30	2017	18	57462.25	3333	17.24039904
0065	2017-05-07	2017	19	58182.98	3462	16.80617562
0065	2017-05-14	2017	20	53214.52	3120	17.0559359
0065	2017-05-21	2017	21	55940.28	3174	17.62453686
0065	2017-05-28	2017	22	55808.22	3182	17.53872407
0065	2017-06-04	2017	23	59609.83	3366	17.70939691
0065	2017-06-11	2017	24	57765.62	3431	16.83638006
0065	2017-06-18	2017	25	52979.53	3091	17.13993206
0065	2017-06-25	2017	26	49367.49	2943	16.77454638
0065	2017-07-02	2017	27	48215.69	2926	16.47836295
0065	2017-07-09	2017	28	46048	2804	16.42225392
0065	2017-07-16	2017	29	43896.91	2737	16.03833029
0065	2017-07-23	2017	30	47633.47	2899	16.43100034
0065	2017-07-30	2017	31	48521.18	2940	16.50380272
0065	2017-08-06	2017	32	46200.59	2719	16.991758
0065	2017-08-13	2017	33	48016.8	2869	16.73642384
0065	2017-08-20	2017	34	48104.12	2884	16.67965326
0065	2017-08-27	2017	35	54642.11	3085	17.71219125
0065	2017-09-03	2017	36	55328.17	3097	17.86508557
0065	2017-09-10	2017	37	50457.51	3122	16.16191864
0065	2017-09-17	2017	38	54699.22	3012	18.16043161
0065	2017-09-24	2017	39	54531.21	3103	17.57370609
0065	2017-10-01	2017	40	59076.18	3365	17.55607132
0066	2015-05-24	2015	21	59027.21	3328	17.73654147
0066	2015-05-31	2015	22	72522.06	3769	19.2417246
0066	2015-06-07	2015	23	76842.54	3887	19.76911243
0066	2015-06-14	2015	24	64848.08	3752	17.28360341
0066	2015-06-21	2015	25	57221.45	3146	18.18863636
0066	2015-06-28	2015	26	59633.5	3041	19.60983229
0066	2015-07-05	2015	27	61584.99	3502	17.58566248
0066	2015-07-12	2015	28	60379.55	3285	18.38038052
0066	2015-07-19	2015	29	61414.78	3153	19.47820488
0066	2015-07-26	2015	30	68689.95	3798	18.08582148
0066	2015-08-02	2015	31	62804.05	3311	18.96830263
0066	2015-08-09	2015	32	64297.26	3401	18.90539841
0066	2015-08-16	2015	33	71831.45	3778	19.01308894
0066	2015-08-23	2015	34	67407.33	3604	18.70347669
0066	2015-08-30	2015	35	70642.83	3747	18.85317054
0066	2015-09-06	2015	36	72708.25	3768	19.29624469
0066	2015-09-13	2015	37	74892.29	3614	20.72282512
0066	2015-09-20	2015	38	75871.2	3973	19.09670274
0066	2015-09-27	2015	39	69130.31	3492	19.7967669
0066	2015-10-04	2015	40	73644.66	4083	18.03689934
0066	2015-10-11	2015	41	85027.91	4507	18.8657444
0066	2015-10-18	2015	42	81684.35	4561	17.90930717
0066	2015-10-25	2015	43	95753.69	5571	17.18788189
0066	2015-11-01	2015	44	91950.46	4475	20.54758883
0066	2015-11-08	2015	45	92735.52	4456	20.81138241
0066	2015-11-15	2015	46	100512.9	4739	21.20972779
0066	2015-11-22	2015	47	124816.56	5733	21.77159602
0066	2015-11-29	2015	48	150964.21	6421	23.5110123
0066	2015-12-06	2015	49	153072.49	7033	21.76489265
0066	2015-12-13	2015	50	155484.93	7601	20.45585186
0066	2015-12-20	2015	51	125553.95	6281	19.98948416
0066	2015-12-27	2015	52	60113.62	3638	16.52380979
0066	2016-01-03	2016	1	59570.42	3374	17.65572614
0066	2016-01-10	2016	2	62232.39	3355	18.54914754
0066	2016-01-17	2016	3	62244.66	3167	19.65413956
0066	2016-01-24	2016	4	56649.96	2911	19.4606527
0066	2016-01-31	2016	5	74267.01	3671	20.23073005
0066	2016-02-07	2016	6	71694.13	4012	17.86992273
0066	2016-02-14	2016	7	64181.55	3225	19.90125581
0066	2016-02-21	2016	8	65238.58	3363	19.39892358
0066	2016-02-28	2016	9	67574.98	3436	19.66675786
0066	2016-03-06	2016	10	67303.62	3373	19.95363771
0066	2016-03-13	2016	11	70206.83	3597	19.51816236
0066	2016-03-20	2016	12	71538.72	3765	19.00098805
0066	2016-03-27	2016	13	53056.63	2760	19.22341667
0066	2016-04-03	2016	14	60515.9	3253	18.60310483
0066	2016-04-10	2016	15	61596.27	3418	18.02114394
0066	2016-04-17	2016	16	60831.31	3371	18.04547909
0066	2016-04-24	2016	17	65802.72	3436	19.15096624
0066	2016-05-01	2016	18	80892.64	4132	19.5771152
0066	2016-05-08	2016	19	62191.64	3323	18.71551008
0066	2016-05-15	2016	20	65891.59	3659	18.00808691
0066	2016-05-22	2016	21	55207.68	3152	17.5151269
0066	2016-05-29	2016	22	69582.02	3596	19.34983871
0066	2016-06-05	2016	23	68587.89	3569	19.21767722
0066	2016-06-12	2016	24	69324.54	3733	18.57073132
0066	2016-06-19	2016	25	62409.09	3302	18.90039067
0066	2016-06-26	2016	26	57058.2	3051	18.70147493
0066	2016-07-03	2016	27	62561.07	3138	19.93660612
0066	2016-07-10	2016	28	55590.52	3117	17.83462303
0066	2016-07-17	2016	29	57697.91	2963	19.47280121
0066	2016-07-24	2016	30	61684.27	3284	18.78327345
0066	2016-07-31	2016	31	58307.4	3291	17.71722881
0066	2016-08-07	2016	32	58710.44	3104	18.91444588
0066	2016-08-14	2016	33	55137.05	3148	17.514946
0066	2016-08-21	2016	34	59208.76	3351	17.66898239
0066	2016-08-28	2016	35	67161.72	3466	19.37729948
0066	2016-09-04	2016	36	70490.73	3348	21.05457885
0066	2016-09-11	2016	37	63613.31	3263	19.49534477
0066	2016-09-18	2016	38	65821.86	3349	19.65418334
0066	2016-09-25	2016	39	67175.4	3431	19.57895657
0066	2016-10-02	2016	40	67844.27	3655	18.56204378
0066	2016-10-09	2016	41	72077.61	3899	18.48617851
0066	2016-10-16	2016	42	72872.75	3928	18.55212576
0066	2016-10-23	2016	43	88254.98	5031	17.54223415
0066	2016-10-30	2016	44	72281.18	3819	18.92672951
0066	2016-11-06	2016	45	81826.3	3884	21.06753347
0066	2016-11-13	2016	46	93306.13	4211	22.15771313
0066	2016-11-20	2016	47	121245.02	5053	23.9946606
0066	2016-11-27	2016	48	133596.8	5743	23.26254571
0066	2016-12-04	2016	49	144200.96	6369	22.64106767
0066	2016-12-11	2016	50	135336.18	6399	21.14958275
0066	2016-12-18	2016	51	138517.47	7203	19.23052478
0066	2016-12-25	2016	52	49017.95	2742	17.87671408
0066	2017-01-01	2017	1	43492.97	2621	16.59403663
0066	2017-01-08	2017	2	55380.9	3071	18.033507
0066	2017-01-15	2017	3	67024.66	3803	17.62415461
0066	2017-01-22	2017	4	57031.15	3086	18.48060596
0066	2017-01-29	2017	5	57521.23	3150	18.26070794
0066	2017-02-05	2017	6	62979.01	3346	18.82217872
0066	2017-02-12	2017	7	64469.94	3094	20.83708468
0066	2017-02-19	2017	8	62065.79	3176	19.54212531
0066	2017-02-26	2017	9	56794.13	3056	18.58446662
0066	2017-03-05	2017	10	62275.65	3248	19.17353756
0066	2017-03-12	2017	11	56423.31	2969	19.00414618
0066	2017-03-19	2017	12	60638.16	3095	19.59229725
0066	2017-03-26	2017	13	59425.16	3102	19.15704707
0066	2017-04-02	2017	14	55846.18	3010	18.55354817
0066	2017-04-09	2017	15	60100.71	3353	17.92445869
0066	2017-04-16	2017	16	51615.92	2637	19.57372772
0066	2017-04-23	2017	17	63305.47	3012	21.01775232
0066	2017-04-30	2017	18	66824.63	3539	18.88234812
0066	2017-05-07	2017	19	69630.38	3767	18.48430581
0066	2017-05-14	2017	20	61048.5	3147	19.39895138
0066	2017-05-21	2017	21	59406.59	3143	18.90123767
0066	2017-05-28	2017	22	69052.68	3423	20.17314636
0066	2017-06-04	2017	23	65479.88	3512	18.64461276
0066	2017-06-11	2017	24	68864.7	3550	19.39850704
0066	2017-06-18	2017	25	63653.61	3224	19.74367556
0066	2017-06-25	2017	26	56994.25	2973	19.1706189
0066	2017-07-02	2017	27	56622.45	2986	18.96264233
0066	2017-07-09	2017	28	53004.69	2841	18.65705385
0066	2017-07-16	2017	29	51358.1	2795	18.37499106
0066	2017-07-23	2017	30	58329.43	3040	19.1873125
0066	2017-07-30	2017	31	58638.95	3082	19.02626541
0066	2017-08-06	2017	32	54145.49	2858	18.94523793
0066	2017-08-13	2017	33	51263.14	2814	18.21717839
0066	2017-08-20	2017	34	51759.61	3041	17.02058862
0066	2017-08-27	2017	35	62435.58	3088	20.21877591
0066	2017-09-03	2017	36	63148.33	3058	20.65020602
0066	2017-09-10	2017	37	58078.85	3107	18.69290312
0066	2017-09-17	2017	38	60623.02	3139	19.31284486
0066	2017-09-24	2017	39	59909.21	3163	18.94062915
0066	2017-10-01	2017	40	61204.23	3446	17.76094893
0067	2015-05-24	2015	21	42080.36	2312	18.20084775
0067	2015-05-31	2015	22	44132.38	2341	18.85193507
0067	2015-06-07	2015	23	51443.53	2569	20.02472947
0067	2015-06-14	2015	24	48018.39	2641	18.18189701
0067	2015-06-21	2015	25	47435.39	2329	20.3672778
0067	2015-06-28	2015	26	46948.9	2367	19.83476975
0067	2015-07-05	2015	27	49924.5	2764	18.06240955
0067	2015-07-12	2015	28	48301	2603	18.55589704
0067	2015-07-19	2015	29	47473.17	2583	18.37908246
0067	2015-07-26	2015	30	53230.63	2726	19.52701027
0067	2015-08-02	2015	31	54119.04	2951	18.3392206
0067	2015-08-09	2015	32	50956.74	2833	17.98684786
0067	2015-08-16	2015	33	49349.11	2833	17.41938228
0067	2015-08-23	2015	34	55747.1	3026	18.42270324
0067	2015-08-30	2015	35	60889.26	3192	19.07558271
0067	2015-09-06	2015	36	67711.22	3441	19.6777739
0067	2015-09-13	2015	37	62781.25	3337	18.81367995
0067	2015-09-20	2015	38	63040.26	3334	18.90829634
0067	2015-09-27	2015	39	66774.93	3354	19.90904293
0067	2015-10-04	2015	40	65381.42	3421	19.11178603
0067	2015-10-11	2015	41	65763.4	3600	18.26761111
0067	2015-10-18	2015	42	66197.3	3639	18.19106897
0067	2015-10-25	2015	43	72919.06	4302	16.95003719
0067	2015-11-01	2015	44	73519.36	3588	20.4903456
0067	2015-11-08	2015	45	87570.54	4144	21.13188707
0067	2015-11-15	2015	46	101633.2	4416	23.01476449
0067	2015-11-22	2015	47	139540.71	5511	25.32039739
0067	2015-11-29	2015	48	124426.38	5803	21.44173359
0067	2015-12-06	2015	49	130728.31	6330	20.65218167
0067	2015-12-13	2015	50	130276.29	6482	20.0981626
0067	2015-12-20	2015	51	96575.75	4946	19.52603114
